NHDPlusID,GL_pass
60002600000004,1
60002600000005,1
60002600000009,1
60002600000011,1
60002600000012,1
60002600000013,1
60002600000014,1
60002600000019,1
60002600000025,1
60002600000029,1
60002600000032,1
60002600000033,1
60002600000035,1
60002600000036,1
60002600000044,1
60002600000046,1
60002600000047,1
60002600000049,1
60002600000051,1
60002600000052,1
60002600000053,1
60002600000054,1
60002600000055,1
60002600000056,1
60002600000057,1
60002600000061,1
60002600000074,1
60002600000076,1
60002600000077,1
60002600000081,1
60002600000082,1
60002600000088,1
60002600000094,1
60002600000096,1
60002600000099,1
60002600000106,1
60002600000107,1
60002600000108,1
60002600000112,1
60002600000114,1
60002600000115,1
60002600000116,1
60002600000121,1
60002600000122,1
60002600000126,1
60002600000133,1
60002600000135,1
60002600000137,1
60002600000140,1
60002600000153,1
60002600000157,1
60002600000160,1
60002600000161,1
60002600000162,1
60002600000163,1
60002600000165,1
60002600000166,1
60002600000167,1
60002600000168,1
60002600000171,1
60002600000177,1
60002600000178,1
60002600000180,1
60002600000195,1
60002600000196,1
60002600000197,1
60002600000201,1
60002600000206,1
60002600000207,1
60002600000208,1
60002600000210,1
60002600000211,1
60002600000213,1
60002600000216,1
60002600000222,1
60002600000223,1
60002600000233,1
60002600000235,1
60002600000238,1
60002600000240,1
60002600000242,1
60002600000245,1
60002600000248,1
60002600000249,1
60002600000252,1
60002600000255,1
60002600000256,1
60002600000262,1
60002600000265,1
60002600000267,1
60002600000270,1
60002600000271,1
60002600000272,1
60002600000274,1
60002600000286,1
60002600000287,1
60002600000291,1
60002600000294,1
60002600000296,1
60002600000302,1
60002600000308,1
60002600000314,1
60002600000318,1
60002600000323,1
60002600000325,1
60002600000329,1
60002600000330,1
60002600000332,1
60002600000333,1
60002600000334,1
60002600000341,1
60002600000345,1
60002600000346,1
60002600000347,1
60002600000349,1
60002600000350,1
60002600000351,1
60002600000352,1
60002600000353,1
60002600000360,1
60002600000362,1
60002600000363,1
60002600000376,1
60002600000379,1
60002600000380,1
60002600000381,1
60002600000383,1
60002600000385,1
60002600000387,1
60002600000389,1
60002600000391,1
60002600000393,1
60002600000394,1
60002600000396,1
60002600000398,1
60002600000407,1
60002600000408,1
60002600000411,1
60002600000413,1
60002600000416,1
60002600000418,1
60002600000421,1
60002600000423,1
60002600000425,1
60002600000428,1
60002600000429,1
60002600000431,1
60002600000434,1
60002600000435,1
60002600000451,1
60002600000454,1
60002600000455,1
60002600000456,1
60002600000462,1
60002600000465,1
60002600000470,1
60002600000472,1
60002600000476,1
60002600000487,1
60002600000489,1
60002600000492,1
60002600000496,1
60002600000498,1
60002600000499,1
60002600000505,1
60002600000506,1
60002600000508,1
60002600000509,1
60002600000510,1
60002600000511,1
60002600000513,1
60002600000515,1
60002600000516,1
60002600000517,1
60002600000518,1
60002600000520,1
60002600000523,1
60002600000525,1
60002600000526,1
60002600000527,1
60002600000532,1
60002600000534,1
60002600000535,1
60002600000538,1
60002600000539,1
60002600000541,1
60002600000567,1
60002600000569,1
60002600000571,1
60002600000573,1
60002600000578,1
60002600000579,1
60002600000580,1
60002600000589,1
60002600000593,1
60002600000598,1
60002600000605,1
60002600000609,1
60002600000614,1
60002600000618,1
60002600000620,1
60002600000622,1
60002600000625,1
60002600000627,1
60002600000628,1
60002600000629,1
60002600000630,1
60002600000631,1
60002600000632,1
60002600000652,1
60002600000654,1
60002600000659,1
60002600000662,1
60002600000675,1
60002600000678,1
60002600000679,1
60002600000687,1
60002600000688,1
