NHDPlusID,GL_pass
60001800000004,1
60001800000005,1
60001800000009,1
60001800000010,1
60001800000027,1
60001800000028,1
60001800000031,1
60001800000032,1
60001800000033,1
60001800000035,1
60001800000038,1
60001800000041,1
60001800000044,1
60001800000050,1
60001800000051,1
60001800000053,1
60001800000054,1
60001800000056,1
60001800000058,1
60001800000066,1
60001800000068,1
60001800000069,1
60001800000070,1
60001800000071,1
60001800000077,1
60001800000078,1
60001800000080,1
60001800000084,1
60001800000088,1
60001800000089,1
60001800000091,1
60001800000093,1
60001800000094,1
60001800000095,1
60001800000098,1
60001800000101,1
60001800000102,1
60001800000103,1
60001800000104,1
60001800000105,1
60001800000106,1
60001800000107,1
60001800000108,1
60001800000109,1
60001800000111,1
60001800000113,1
60001800000114,1
60001800000115,1
60001800000118,1
60001800000119,1
60001800000120,1
60001800000121,1
60001800000151,1
60001800000154,1
60001800000156,1
60001800000161,1
60001800000162,1
60001800000163,1
60001800000164,1
60001800000165,1
60001800000169,1
60001800000170,1
60001800000177,1
60001800000178,1
60001800000180,1
60001800000181,1
60001800000188,1
60001800000189,1
60001800000197,1
60001800000198,1
60001800000209,1
60001800000213,1
60001800000216,1
60001800000217,1
60001800000218,1
60001800000219,1
60001800000220,1
60001800000226,1
60001800000227,1
60001800000228,1
60001800000229,1
60001800000232,1
60001800000234,1
60001800000235,1
60001800000236,1
60001800000238,1
60001800000240,1
60001800000249,1
60001800000251,1
60001800000252,1
60001800000253,1
60001800000254,1
60001800000256,1
60001800000263,1
60001800000264,1
60001800000265,1
60001800000266,1
60001800000274,1
60001800000278,1
60001800000281,1
60001800000282,1
60001800000288,1
60001800000289,1
60001800000290,1
60001800000292,1
60001800000295,1
60001800000300,1
60001800000303,1
60001800000304,1
60001800000306,1
60001800000308,1
60001800000309,1
60001800000319,1
60001800000322,1
60001800000323,1
60001800000325,1
60001800000326,1
60001800000329,1
60001800000330,1
60001800000332,1
60001800000334,1
60001800000335,1
60001800000336,1
60001800000341,1
60001800000344,1
60001800000345,1
60001800000350,1
60001800000351,1
60001800000352,1
60001800000353,1
60001800000354,1
60001800000355,1
60001800000356,1
60001800000357,1
60001800000358,1
60001800000360,1
60001800000362,1
60001800000365,1
60001800000378,1
60001800000379,1
60001800000380,1
60001800000381,1
60001800000383,1
60001800000385,1
60001800000390,1
60001800000391,1
60001800000392,1
60001800000394,1
60001800000397,1
60001800000398,1
60001800000399,1
60001800000400,1
60001800000401,1
60001800000403,1
60001800000404,1
60001800000405,1
60001800000407,1
60001800000408,1
60001800000410,1
60001800000411,1
60001800000412,1
60001800000421,1
60001800000422,1
60001800000423,1
60001800000424,1
60001800000429,1
60001800000439,1
60001800000441,1
60001800000445,1
60001800000447,1
60001800000451,1
60001800000457,1
60001800000458,1
60001800000459,1
60001800000460,1
60001800000461,1
60001800000462,1
60001800000463,1
60001800000466,1
60001800000468,1
60001800000470,1
60001800000471,1
60001800000472,1
60001800000473,1
60001800000474,1
60001800000475,1
60001800000476,1
60001800000477,1
60001800000478,1
60001800000480,1
60001800000481,1
60001800000482,1
60001800000483,1
60001800000484,1
60001800000488,1
60001800000491,1
60001800000504,1
60001800000506,1
60001800000507,1
60001800000517,1
60001800000521,1
60001800000522,1
60001800000523,1
60001800000524,1
60001800000525,1
60001800000526,1
60001800000534,1
60001800000536,1
60001800000538,1
60001800000546,1
60001800000547,1
60001800000549,1
60001800000550,1
60001800000551,1
60001800000552,1
60001800000554,1
60001800000560,1
60001800000562,1
60001800000570,1
60001800000571,1
60001800000575,1
60001800000578,1
60001800000579,1
60001800000581,1
60001800000582,1
60001800000584,1
60001800000585,1
60001800000586,1
60001800000587,1
60001800000588,1
60001800000592,1
60001800000593,1
60001800000594,1
60001800000596,1
60001800000600,1
60001800000601,1
60001800000605,1
60001800000619,1
60001800000622,1
60001800000625,1
60001800000627,1
60001800000628,1
60001800000630,1
60001800000632,1
60001800000633,1
60001800000634,1
60001800000635,1
60001800000637,1
60001800000638,1
60001800000640,1
60001800000641,1
60001800000643,1
60001800000644,1
60001800000648,1
60001800000649,1
60001800000653,1
60001800000664,1
60001800000665,1
60001800000667,1
60001800000670,1
60001800000671,1
60001800000675,1
60001800000682,1
60001800000683,1
60001800000684,1
60001800000688,1
60001800000690,1
60001800000691,1
60001800000692,1
60001800000695,1
60001800000698,1
60001800000699,1
60001800000707,1
60001800000709,1
60001800000710,1
60001800000712,1
60001800000717,1
60001800000719,1
60001800000720,1
60001800000721,1
60001800000722,1
60001800000726,1
60001800000727,1
60001800000732,1
60001800000736,1
60001800000737,1
60001800000738,1
60001800000745,1
60001800000746,1
60001800000752,1
60001800000753,1
60001800000754,1
60001800000757,1
60001800000758,1
60001800000759,1
60001800000760,1
60001800000761,1
60001800000767,1
60001800000770,1
60001800000771,1
60001800000772,1
60001800000773,1
60001800000774,1
60001800000780,1
60001800000783,1
60001800000784,1
60001800000785,1
60001800000786,1
60001800000787,1
60001800000800,1
60001800000801,1
60001800000804,1
60001800000806,1
60001800000808,1
60001800000810,1
60001800000814,1
60001800000820,1
60001800000823,1
60001800000824,1
60001800000826,1
60001800000827,1
60001800000828,1
60001800000829,1
60001800000831,1
60001800000832,1
60001800000833,1
60001800000834,1
60001800000836,1
60001800000838,1
60001800000848,1
60001800000852,1
60001800000854,1
60001800000856,1
60001800000858,1
60001800000859,1
60001800000860,1
60001800000864,1
60001800000865,1
60001800000866,1
60001800000869,1
60001800000870,1
60001800000871,1
60001800000874,1
60001800000879,1
60001800000880,1
60001800000881,1
60001800000886,1
60001800000891,1
60001800000892,1
60001800000895,1
60001800000898,1
60001800000900,1
60001800000902,1
60001800000905,1
60001800000906,1
60001800000908,1
60001800000909,1
60001800000913,1
60001800000917,1
60001800000922,1
60001800000923,1
60001800000925,1
60001800000926,1
60001800000927,1
60001800000928,1
60001800000930,1
60001800000931,1
60001800000935,1
60001800000942,1
60001800000944,1
60001800000946,1
60001800000947,1
60001800000949,1
60001800000950,1
60001800000951,1
60001800000953,1
60001800000956,1
60001800000957,1
60001800000958,1
60001800000959,1
60001800000962,1
60001800000964,1
60001800000972,1
60001800000973,1
60001800000974,1
60001800000981,1
60001800000987,1
60001800000989,1
60001800000993,1
60001800000995,1
60001800000996,1
60001800000997,1
60001800000998,1
60001800001000,1
60001800001007,1
60001800001010,1
60001800001011,1
60001800001018,1
60001800001022,1
60001800001023,1
60001800001024,1
60001800001033,1
60001800001035,1
60001800001039,1
60001800001041,1
60001800001042,1
60001800001043,1
60001800001044,1
60001800001045,1
60001800001048,1
60001800001049,1
60001800001050,1
60001800001053,1
60001800001054,1
60001800001055,1
60001800001056,1
60001800001060,1
60001800001061,1
60001800001063,1
60001800001064,1
60001800001065,1
60001800001066,1
60001800001067,1
60001800001068,1
60001800001070,1
60001800001072,1
60001800001073,1
60001800001075,1
60001800001076,1
60001800001084,1
60001800001089,1
60001800001094,1
60001800001096,1
60001800001097,1
60001800001102,1
60001800001103,1
60001800001104,1
60001800001106,1
60001800001107,1
60001800001112,1
60001800001117,1
60001800001118,1
60001800001119,1
60001800001123,1
60001800001125,1
60001800001126,1
60001800001135,1
60001800001137,1
60001800001138,1
60001800001150,1
60001800001152,1
60001800001154,1
60001800001156,1
60001800001157,1
60001800001160,1
60001800001161,1
60001800001164,1
60001800001167,1
60001800001168,1
60001800001169,1
60001800001170,1
60001800001171,1
60001800001172,1
60001800001173,1
60001800001174,1
60001800001175,1
60001800001176,1
60001800001177,1
60001800001178,1
60001800001179,1
60001800001180,1
60001800001181,1
60001800001189,1
60001800001190,1
60001800001191,1
60001800001197,1
60001800001198,1
60001800001200,1
60001800001209,1
60001800001210,1
60001800001211,1
60001800001214,1
60001800001215,1
60001800001218,1
60001800001220,1
60001800001225,1
60001800001226,1
60001800001228,1
60001800001229,1
60001800001231,1
60001800001233,1
60001800001239,1
60001800001240,1
60001800001245,1
60001800001246,1
60001800001255,1
60001800001256,1
60001800001257,1
60001800001259,1
60001800001262,1
60001800001271,1
60001800001274,1
60001800001275,1
60001800001276,1
60001800001279,1
60001800001280,1
60001800001281,1
60001800001282,1
60001800001283,1
60001800001285,1
60001800001286,1
60001800001287,1
60001800001288,1
60001800001289,1
60001800001290,1
60001800001293,1
60001800001294,1
60001800001295,1
60001800001296,1
60001800001302,1
60001800001305,1
60001800001309,1
60001800001311,1
60001800001316,1
60001800001318,1
60001800001320,1
60001800001321,1
60001800001324,1
60001800001325,1
60001800001327,1
60001800001328,1
60001800001330,1
60001800001335,1
60001800001336,1
60001800001338,1
60001800001342,1
60001800001343,1
60001800001344,1
60001800001351,1
60001800001352,1
60001800001368,1
60001800001371,1
60001800001372,1
60001800001374,1
60001800001375,1
60001800001377,1
60001800001381,1
60001800001383,1
60001800001387,1
60001800001388,1
60001800001389,1
60001800001390,1
60001800001391,1
60001800001392,1
60001800001396,1
60001800001397,1
60001800001401,1
60001800001404,1
60001800001406,1
60001800001407,1
60001800001408,1
60001800001409,1
60001800001412,1
60001800001413,1
60001800001414,1
60001800001415,1
60001800001416,1
60001800001417,1
60001800001419,1
60001800001420,1
60001800001422,1
60001800001427,1
60001800001430,1
60001800001432,1
60001800001434,1
60001800001436,1
60001800001443,1
60001800001446,1
60001800001447,1
60001800001450,1
60001800001453,1
60001800001455,1
60001800001460,1
60001800001461,1
60001800001462,1
60001800001464,1
60001800001466,1
60001800001467,1
60001800001468,1
60001800001471,1
60001800001472,1
60001800001477,1
60001800001478,1
60001800001480,1
60001800001481,1
60001800001486,1
60001800001487,1
60001800001489,1
60001800001491,1
60001800001493,1
60001800001494,1
60001800001501,1
60001800001505,1
60001800001509,1
60001800001510,1
60001800001512,1
60001800001518,1
60001800001519,1
60001800001522,1
60001800001525,1
60001800001527,1
60001800001528,1
60001800001529,1
60001800001530,1
60001800001531,1
60001800001532,1
60001800001535,1
60001800001536,1
60001800001537,1
60001800001538,1
60001800001539,1
60001800001541,1
60001800001542,1
60001800001543,1
60001800001545,1
60001800001546,1
60001800001548,1
60001800001549,1
60001800001550,1
60001800001553,1
60001800001556,1
60001800001557,1
60001800001560,1
60001800001563,1
60001800001564,1
60001800001566,1
60001800001569,1
60001800001574,1
60001800001581,1
60001800001582,1
60001800001583,1
60001800001584,1
60001800001585,1
60001800001586,1
60001800001587,1
60001800001588,1
60001800001589,1
60001800001591,1
60001800001595,1
60001800001601,1
60001800001604,1
60001800001606,1
60001800001607,1
60001800001608,1
60001800001609,1
60001800001611,1
60001800001619,1
60001800001620,1
60001800001627,1
60001800001631,1
60001800001636,1
60001800001638,1
60001800001639,1
60001800001642,1
60001800001643,1
60001800001644,1
60001800001645,1
60001800001646,1
60001800001649,1
60001800001651,1
60001800001652,1
60001800001653,1
60001800001654,1
60001800001656,1
60001800001657,1
60001800001658,1
60001800001662,1
60001800001663,1
60001800001664,1
60001800001665,1
60001800001666,1
60001800001669,1
60001800001671,1
60001800001672,1
60001800001675,1
60001800001676,1
60001800001683,1
60001800001684,1
60001800001687,1
60001800001688,1
60001800001689,1
60001800001692,1
60001800001697,1
60001800001698,1
60001800001700,1
60001800001701,1
60001800001708,1
60001800001709,1
60001800001711,1
60001800001713,1
60001800001714,1
60001800001715,1
60001800001716,1
60001800001726,1
60001800001727,1
60001800001728,1
60001800001729,1
60001800001731,1
60001800001733,1
60001800001745,1
60001800001746,1
60001800001758,1
60001800001761,1
60001800001762,1
60001800001769,1
60001800001772,1
60001800001774,1
60001800001776,1
60001800001777,1
60001800001779,1
60001800001782,1
60001800001783,1
60001800001784,1
60001800001786,1
60001800001787,1
60001800001788,1
60001800001789,1
60001800001792,1
60001800001800,1
60001800001801,1
60001800001807,1
60001800001808,1
60001800001812,1
60001800001818,1
60001800001819,1
60001800001820,1
60001800001826,1
60001800001827,1
60001800001828,1
60001800001831,1
60001800001832,1
60001800001833,1
60001800001834,1
60001800001836,1
60001800001837,1
60001800001846,1
60001800001850,1
60001800001851,1
60001800001852,1
60001800001853,1
60001800001858,1
60001800001864,1
60001800001866,1
60001800001867,1
60001800001871,1
60001800001873,1
60001800001879,1
60001800001881,1
60001800001882,1
60001800001885,1
60001800001886,1
60001800001889,1
60001800001890,1
60001800001891,1
60001800001892,1
60001800001893,1
60001800001896,1
60001800001897,1
60001800001904,1
60001800001907,1
60001800001908,1
60001800001910,1
60001800001912,1
60001800001916,1
60001800001917,1
60001800001918,1
60001800001919,1
60001800001921,1
60001800001922,1
60001800001923,1
60001800001928,1
60001800001929,1
60001800001930,1
60001800001937,1
60001800001938,1
60001800001939,1
60001800001942,1
60001800001944,1
60001800001948,1
60001800001951,1
60001800001954,1
