NHDPlusID,GL_pass
60002500000007,1
60002500000014,1
60002500000018,1
60002500000026,1
60002500000030,1
60002500000034,1
60002500000038,1
60002500000040,1
60002500000042,1
60002500000051,1
60002500000054,1
60002500000055,1
60002500000057,1
60002500000061,1
60002500000079,1
60002500000080,1
60002500000086,1
60002500000088,1
60002500000091,1
60002500000100,1
60002500000102,1
60002500000109,1
60002500000111,1
60002500000113,1
60002500000121,1
60002500000125,1
60002500000133,1
60002500000135,1
60002500000136,1
60002500000142,1
60002500000143,1
60002500000147,1
60002500000152,1
60002500000161,1
60002500000164,1
60002500000174,1
60002500000176,1
60002500000179,1
60002500000182,1
60002500000188,1
60002500000189,1
60002500000191,1
60002500000192,1
60002500000193,1
60002500000195,1
60002500000201,1
60002500000203,1
60002500000206,1
60002500000211,1
60002500000214,1
60002500000217,1
60002500000222,1
60002500000225,1
60002500000227,1
60002500000231,1
60002500000232,1
60002500000236,1
60002500000238,1
60002500000242,1
60002500000254,1
60002500000263,1
60002500000268,1
60002500000275,1
60002500000276,1
60002500000279,1
60002500000283,1
60002500000284,1
60002500000286,1
60002500000291,1
60002500000300,1
60002500000304,1
60002500000311,1
60002500000312,1
60002500000317,1
60002500000318,1
60002500000323,1
60002500000325,1
60002500000326,1
60002500000335,1
60002500000339,1
60002500000342,1
60002500000355,1
60002500000358,1
60002500000367,1
60002500000371,1
60002500000373,1
60002500000374,1
60002500000379,1
60002500000381,1
60002500000384,1
60002500000385,1
60002500000387,1
60002500000390,1
60002500000392,1
60002500000394,1
60002500000402,1
60002500000403,1
60002500000405,1
60002500000407,1
60002500000409,1
60002500000411,1
60002500000418,1
60002500000420,1
60002500000421,1
60002500000423,1
60002500000426,1
60002500000432,1
60002500000433,1
60002500000434,1
60002500000438,1
60002500000440,1
60002500000442,1
60002500000443,1
60002500000445,1
60002500000446,1
60002500000447,1
60002500000451,1
60002500000456,1
60002500000460,1
60002500000461,1
60002500000462,1
60002500000466,1
60002500000475,1
60002500000481,1
60002500000498,1
60002500000505,1
60002500000508,1
60002500000510,1
60002500000514,1
60002500000515,1
60002500000516,1
60002500000521,1
60002500000524,1
60002500000529,1
60002500000531,1
60002500000532,1
60002500000538,1
60002500000539,1
60002500000548,1
60002500000550,1
60002500000554,1
60002500000558,1
60002500000561,1
60002500000565,1
60002500000567,1
60002500000574,1
60002500000576,1
60002500000595,1
60002500000597,1
60002500000598,1
60002500000608,1
60002500000618,1
60002500000638,1
60002500000643,1
60002500000644,1
60002500000646,1
60002500000648,1
60002500000656,1
60002500000658,1
60002500000660,1
60002500000663,1
60002500000664,1
60002500000668,1
60002500000670,1
60002500000679,1
60002500000680,1
60002500000686,1
60002500000687,1
60002500000689,1
60002500000690,1
60002500000691,1
60002500000694,1
60002500000697,1
60002500000698,1
60002500000702,1
60002500000705,1
60002500000706,1
60002500000708,1
60002500000712,1
60002500000714,1
60002500000717,1
60002500000718,1
60002500000719,1
60002500000720,1
60002500000722,1
60002500000726,1
60002500000729,1
60002500000730,1
60002500000736,1
60002500000740,1
60002500000741,1
60002500000744,1
60002500000746,1
60002500000751,1
60002500000753,1
60002500000763,1
60002500000764,1
60002500000766,1
60002500000767,1
60002500000773,1
60002500000774,1
60002500000778,1
60002500000782,1
60002500000801,1
60002500000803,1
60002500000805,1
60002500000808,1
60002500000810,1
60002500000819,1
60002500000820,1
60002500000823,1
60002500000829,1
60002500000835,1
60002500000849,1
60002500000856,1
60002500000860,1
60002500000861,1
60002500000862,1
60002500000864,1
60002500000866,1
60002500000869,1
60002500000876,1
60002500000877,1
60002500000882,1
60002500000892,1
60002500000895,1
60002500000900,1
60002500000914,1
60002500000919,1
60002500000920,1
60002500000921,1
60002500000925,1
60002500000931,1
60002500000933,1
60002500000934,1
60002500000935,1
60002500000941,1
60002500000943,1
60002500000944,1
60002500000946,1
60002500000948,1
60002500000949,1
60002500000950,1
60002500000951,1
60002500000954,1
60002500000958,1
60002500000980,1
60002500000984,1
60002500000985,1
60002500000986,1
60002500000994,1
60002500001000,1
60002500001006,1
60002500001015,1
60002500001019,1
60002500001034,1
60002500001038,1
60002500001039,1
60002500001040,1
60002500001041,1
60002500001050,1
60002500001053,1
60002500001057,1
60002500001060,1
60002500001066,1
60002500001073,1
60002500001076,1
60002500001083,1
60002500001084,1
60002500001087,1
60002500001088,1
60002500001091,1
60002500001097,1
60002500001099,1
60002500001100,1
60002500001101,1
60002500001106,1
60002500001108,1
60002500001118,1
60002500001119,1
60002500001122,1
60002500001123,1
60002500001130,1
60002500001135,1
60002500001148,1
60002500001149,1
60002500001151,1
60002500001153,1
60002500001154,1
60002500001155,1
60002500001157,1
60002500001160,1
60002500001161,1
60002500001170,1
60002500001185,1
60002500001186,1
60002500001188,1
60002500001189,1
60002500001196,1
60002500001201,1
60002500001203,1
60002500001207,1
60002500001216,1
60002500001217,1
60002500001222,1
60002500001223,1
60002500001238,1
60002500001241,1
60002500001243,1
60002500001245,1
60002500001247,1
60002500001250,1
60002500001251,1
60002500001257,1
60002500001258,1
60002500001259,1
60002500001260,1
60002500001269,1
60002500001274,1
60002500001276,1
60002500001292,1
60002500001293,1
60002500001295,1
60002500001297,1
60002500001306,1
60002500001314,1
60002500001316,1
60002500001317,1
60002500001318,1
60002500001322,1
60002500001325,1
60002500001328,1
60002500001333,1
60002500001337,1
60002500001338,1
60002500001339,1
60002500001340,1
60002500001349,1
60002500001351,1
60002500001355,1
60002500001356,1
60002500001358,1
60002500001359,1
60002500001361,1
60002500001362,1
60002500001363,1
60002500001364,1
60002500001365,1
60002500001372,1
60002500001373,1
60002500001374,1
60002500001377,1
60002500001379,1
60002500001380,1
60002500001382,1
60002500001414,1
60002500001416,1
60002500001417,1
60002500001420,1
60002500001421,1
60002500001422,1
60002500001430,1
60002500001435,1
60002500001443,1
60002500001445,1
60002500001457,1
60002500001458,1
60002500001459,1
60002500001461,1
60002500001464,1
60002500001466,1
60002500001468,1
60002500001479,1
60002500001494,1
60002500001497,1
60002500001500,1
60002500001502,1
60002500001504,1
60002500001506,1
60002500001509,1
60002500001514,1
60002500001516,1
60002500001517,1
60002500001519,1
60002500001521,1
60002500001522,1
60002500001523,1
60002500001525,1
60002500001529,1
60002500001532,1
60002500001533,1
60002500001540,1
60002500001545,1
60002500001552,1
60002500001554,1
60002500001564,1
60002500001571,1
60002500001572,1
60002500001574,1
60002500001582,1
60002500001583,1
60002500001584,1
60002500001585,1
60002500001587,1
