NHDPlusID,GL_pass
60001200036522,1
60001200036527,1
60001200036532,1
60001200036533,1
60001200036534,1
60001200036536,1
60001200036539,1
60001200036542,1
60001200036544,1
60001200036545,1
60001200036551,1
60001200036552,1
60001200036554,1
60001200036556,1
60001200036560,1
60001200036561,1
60001200036563,1
60001200036569,1
60001200036570,1
60001200036575,1
60001200036576,1
60001200036577,1
60001200036578,1
60001200036586,1
60001200036592,1
60001200036598,1
60001200036602,1
60001200036604,1
60001200036605,1
60001200036607,1
60001200036611,1
60001200036612,1
60001200036614,1
60001200036616,1
60001200036629,1
60001200036648,1
60001200036656,1
60001200036657,1
60001200036658,1
60001200036660,1
60001200036661,1
60001200036680,1
60001200036681,1
60001200036682,1
60001200036687,1
60001200036688,1
60001200036690,1
60001200036695,1
60001200036696,1
60001200036697,1
60001200036699,1
60001200036704,1
60001200036707,1
60001200036710,1
60001200036717,1
60001200036724,1
60001200036726,1
60001200036733,1
60001200036735,1
60001200036737,1
60001200036741,1
60001200036742,1
60001200036743,1
60001200036747,1
60001200036748,1
60001200036749,1
60001200036754,1
60001200036755,1
60001200036756,1
60001200036770,1
60001200036772,1
60001200036773,1
60001200036775,1
60001200036780,1
60001200036782,1
60001200036788,1
60001200036793,1
60001200036802,1
60001200036811,1
60001200036813,1
60001200036815,1
60001200036821,1
60001200036822,1
60001200036823,1
60001200036831,1
60001200036834,1
60001200036835,1
60001200036847,1
60001200036848,1
60001200036858,1
60001200036861,1
60001200036872,1
60001200036875,1
60001200036879,1
60001200036880,1
60001200036885,1
60001200036886,1
60001200036887,1
60001200036911,1
60001200036952,1
60001200037042,1
60001200037046,1
60001200037047,1
60001200037054,1
60001200037056,1
60001200037059,1
60001200037066,1
60001200037067,1
60001200037074,1
60001200037076,1
60001200037077,1
60001200037078,1
60001200037080,1
60001200037085,1
60001200037097,1
60001200037099,1
60001200037106,1
60001200037113,1
60001200037122,1
60001200037132,1
60001200037133,1
60001200037135,1
60001200037136,1
60001200037147,1
60001200037149,1
60001200037150,1
60001200037151,1
60001200037169,1
60001200037174,1
60001200037182,1
60001200037184,1
60001200037186,1
60001200037190,1
60001200037194,1
60001200037199,1
60001200037200,1
60001200037201,1
60001200037207,1
60001200037219,1
60001200037226,1
60001200037227,1
60001200037228,1
60001200037241,1
60001200037242,1
60001200037244,1
60001200037252,1
60001200037254,1
