NHDPlusID,GL_pass
60003200000015,1
60003200000018,1
60003200000019,1
60003200000020,1
60003200000021,1
60003200000024,1
60003200000029,1
60003200000030,1
60003200000031,1
60003200000032,1
60003200000034,1
60003200000039,1
60003200000049,1
60003200000056,1
60003200000059,1
60003200000062,1
60003200000065,1
60003200000066,1
60003200000069,1
60003200000074,1
60003200000075,1
60003200000077,1
60003200000078,1
60003200000082,1
60003200000084,1
60003200000085,1
60003200000090,1
60003200000091,1
60003200000092,1
60003200000100,1
60003200000103,1
60003200000110,1
60003200000111,1
60003200000113,1
60003200000118,1
60003200000124,1
60003200000127,1
60003200000134,1
60003200000138,1
60003200000142,1
60003200000143,1
60003200000144,1
60003200000151,1
60003200000154,1
60003200000155,1
60003200000156,1
60003200000159,1
60003200000161,1
60003200000162,1
60003200000164,1
60003200000167,1
60003200000178,1
60003200000182,1
60003200000183,1
60003200000186,1
60003200000189,1
60003200000201,1
60003200000205,1
60003200000208,1
60003200000209,1
60003200000211,1
60003200000212,1
60003200000215,1
60003200000216,1
60003200000220,1
60003200000222,1
60003200000223,1
60003200000224,1
60003200000226,1
60003200000227,1
60003200000228,1
60003200000231,1
60003200000233,1
60003200000236,1
60003200000239,1
60003200000243,1
60003200000253,1
60003200000255,1
60003200000264,1
60003200000273,1
60003200000274,1
60003200000276,1
60003200000279,1
60003200000282,1
60003200000290,1
60003200000291,1
60003200000300,1
60003200000305,1
60003200000306,1
60003200000327,1
60003200000330,1
60003200000335,1
60003200000337,1
60003200000343,1
60003200000344,1
60003200000347,1
60003200000348,1
60003200000350,1
60003200000351,1
60003200000352,1
60003200000359,1
60003200000362,1
60003200000364,1
60003200000367,1
60003200000373,1
60003200000388,1
60003200000395,1
60003200000396,1
60003200000401,1
60003200000405,1
60003200000408,1
60003200000412,1
60003200000423,1
60003200000427,1
60003200000429,1
60003200000433,1
60003200000439,1
60003200000442,1
60003200000443,1
60003200000448,1
60003200000450,1
60003200000451,1
60003200000460,1
60003200000465,1
60003200000466,1
60003200000469,1
60003200000474,1
60003200000477,1
60003200000479,1
60003200000480,1
60003200000490,1
60003200000491,1
60003200000492,1
60003200000496,1
60003200000497,1
60003200000500,1
60003200000501,1
60003200000502,1
60003200000504,1
60003200000507,1
60003200000510,1
60003200000511,1
60003200000513,1
60003200000515,1
60003200000517,1
60003200000523,1
60003200000546,1
60003200000556,1
60003200000557,1
60003200000559,1
60003200000567,1
60003200000576,1
60003200000577,1
60003200000578,1
60003200000582,1
60003200000583,1
60003200000584,1
60003200000586,1
60003200000587,1
60003200000588,1
60003200000591,1
60003200000616,1
60003200000617,1
60003200000621,1
60003200000627,1
60003200000630,1
60003200000632,1
60003200000634,1
60003200000637,1
60003200000638,1
60003200000639,1
60003200000640,1
60003200000641,1
60003200000643,1
60003200000644,1
60003200000646,1
60003200000647,1
60003200000649,1
60003200000650,1
60003200000651,1
60003200000653,1
60003200000661,1
60003200000680,1
60003200000682,1
60003200000686,1
60003200000687,1
60003200000694,1
60003200000695,1
60003200000702,1
60003200000704,1
60003200000708,1
60003200000709,1
60003200000716,1
60003200000719,1
60003200000727,1
60003200000728,1
60003200000737,1
60003200000738,1
60003200000740,1
60003200000742,1
60003200000743,1
60003200000747,1
60003200000756,1
60003200000764,1
60003200000766,1
60003200000767,1
60003200000769,1
60003200000772,1
60003200000774,1
60003200000777,1
60003200000778,1
60003200000789,1
60003200000793,1
60003200000796,1
60003200000797,1
60003200000799,1
60003200000804,1
60003200000807,1
60003200000808,1
60003200000810,1
60003200000812,1
60003200000816,1
60003200000819,1
60003200000820,1
60003200000821,1
60003200000822,1
60003200000823,1
60003200000824,1
60003200000827,1
60003200000828,1
60003200000829,1
60003200000832,1
60003200000833,1
60003200000835,1
60003200000847,1
60003200000849,1
60003200000854,1
60003200000860,1
60003200000861,1
60003200000862,1
60003200000866,1
60003200000867,1
60003200000868,1
60003200000869,1
60003200000871,1
60003200000876,1
60003200000877,1
60003200000882,1
60003200000883,1
60003200000884,1
60003200000885,1
60003200000898,1
60003200000899,1
60003200000900,1
60003200000901,1
60003200000902,1
60003200000909,1
60003200000910,1
60003200000911,1
60003200000916,1
60003200000931,1
60003200000934,1
60003200000953,1
60003200000955,1
60003200000965,1
60003200000972,1
60003200000975,1
60003200000976,1
60003200000977,1
60003200000979,1
60003200000989,1
60003200000994,1
60003200000998,1
60003200000999,1
60003200001007,1
60003200001009,1
60003200001013,1
60003200001017,1
60003200001018,1
60003200001019,1
60003200001021,1
60003200001023,1
60003200001024,1
60003200001026,1
60003200001030,1
60003200001034,1
60003200001039,1
60003200001041,1
60003200001045,1
60003200001048,1
60003200001050,1
60003200001056,1
60003200001065,1
60003200001066,1
60003200001068,1
60003200001070,1
60003200001073,1
60003200001074,1
60003200001075,1
60003200001084,1
60003200001087,1
60003200001091,1
60003200001092,1
60003200001093,1
60003200001096,1
60003200001100,1
60003200001102,1
60003200001103,1
60003200001105,1
60003200001107,1
60003200001112,1
60003200001113,1
60003200001115,1
60003200001119,1
60003200001122,1
60003200001123,1
60003200001124,1
60003200001125,1
60003200001127,1
60003200001128,1
60003200001129,1
60003200001135,1
60003200001141,1
60003200001148,1
60003200001149,1
60003200001150,1
60003200001151,1
60003200001167,1
60003200001168,1
60003200001169,1
60003200001173,1
60003200001174,1
60003200001175,1
60003200001176,1
60003200001187,1
60003200001189,1
60003200001190,1
60003200001192,1
60003200001193,1
60003200001203,1
60003200001205,1
60003200001217,1
60003200001231,1
60003200001234,1
60003200001239,1
60003200001240,1
60003200001243,1
60003200001245,1
60003200001246,1
60003200001247,1
60003200001248,1
60003200001249,1
60003200001251,1
60003200001257,1
60003200001260,1
60003200001265,1
60003200001266,1
60003200001267,1
60003200001268,1
60003200001271,1
60003200001272,1
60003200001275,1
60003200001279,1
60003200001286,1
60003200001293,1
60003200001295,1
60003200001297,1
60003200001303,1
60003200001308,1
60003200001309,1
60003200001311,1
60003200001318,1
60003200001322,1
60003200001326,1
60003200001328,1
60003200001329,1
60003200001330,1
60003200001334,1
60003200001341,1
60003200001342,1
60003200001343,1
60003200001344,1
60003200001345,1
60003200001346,1
60003200001354,1
60003200001356,1
60003200001358,1
60003200001362,1
60003200001370,1
60003200001371,1
60003200001376,1
60003200001377,1
60003200001384,1
60003200001388,1
60003200001391,1
60003200001392,1
60003200001397,1
60003200001398,1
60003200001402,1
60003200001403,1
60003200001410,1
60003200001411,1
60003200001412,1
60003200001417,1
60003200001418,1
60003200001419,1
60003200001420,1
60003200001421,1
60003200001422,1
60003200001424,1
60003200001425,1
60003200001426,1
60003200001438,1
60003200001441,1
60003200001448,1
60003200001452,1
60003200001460,1
60003200001461,1
60003200001462,1
60003200001464,1
60003200001465,1
60003200001468,1
60003200001477,1
60003200001480,1
60003200001482,1
60003200001487,1
60003200001499,1
60003200001503,1
60003200001505,1
60003200001507,1
60003200001509,1
60003200001521,1
60003200001526,1
60003200001529,1
60003200001530,1
60003200001536,1
60003200001537,1
60003200001548,1
60003200001549,1
60003200001550,1
60003200001553,1
60003200001556,1
60003200001558,1
60003200001565,1
60003200001567,1
60003200001572,1
60003200001574,1
60003200001575,1
60003200001576,1
60003200001579,1
60003200001584,1
60003200001586,1
60003200001587,1
60003200001589,1
60003200001590,1
60003200001591,1
60003200001592,1
60003200001594,1
60003200001598,1
60003200001602,1
60003200001611,1
60003200001613,1
60003200001616,1
60003200001623,1
60003200001626,1
60003200001630,1
60003200001645,1
60003200001653,1
60003200001659,1
60003200001665,1
60003200001670,1
60003200001673,1
60003200001675,1
60003200001676,1
60003200001679,1
60003200001680,1
60003200001685,1
60003200001686,1
60003200001687,1
60003200001689,1
60003200001692,1
60003200001695,1
60003200001701,1
60003200001707,1
60003200001708,1
60003200001710,1
60003200001712,1
60003200001713,1
60003200001714,1
60003200001718,1
60003200001719,1
60003200001721,1
60003200001726,1
60003200001731,1
60003200001739,1
60003200001740,1
60003200001744,1
60003200001750,1
60003200001751,1
60003200001754,1
60003200001755,1
60003200001756,1
60003200001757,1
60003200001758,1
60003200001765,1
60003200001768,1
60003200001773,1
60003200001778,1
60003200001780,1
60003200001792,1
60003200001793,1
60003200001796,1
60003200001804,1
60003200001819,1
60003200001821,1
60003200001832,1
60003200001840,1
60003200001843,1
60003200001845,1
60003200001849,1
60003200001852,1
60003200001854,1
60003200001864,1
60003200001871,1
60003200001873,1
60003200001875,1
60003200001876,1
60003200001879,1
60003200001881,1
60003200001883,1
60003200001885,1
60003200001886,1
60003200001891,1
60003200001893,1
60003200001894,1
60003200001895,1
60003200001902,1
60003200001903,1
60003200001904,1
60003200001905,1
60003200001906,1
60003200001909,1
60003200001910,1
60003200001911,1
60003200001914,1
60003200001922,1
60003200001923,1
60003200001925,1
60003200001926,1
60003200001927,1
60003200001928,1
60003200001929,1
60003200001933,1
60003200001941,1
60003200001954,1
60003200001955,1
60003200001956,1
60003200001964,1
60003200001968,1
60003200001978,1
60003200001979,1
60003200001982,1
60003200001986,1
60003200001991,1
60003200001992,1
60003200001996,1
60003200001999,1
60003200002001,1
60003200002004,1
60003200002006,1
60003200002011,1
60003200002024,1
60003200002026,1
60003200002027,1
60003200002034,1
60003200002035,1
60003200002036,1
60003200002038,1
60003200002042,1
60003200002044,1
60003200002045,1
60003200002046,1
60003200002047,1
60003200002049,1
60003200002050,1
60003200002054,1
60003200002055,1
60003200002056,1
60003200002061,1
60003200002076,1
60003200002078,1
60003200002082,1
60003200002086,1
60003200002091,1
60003200002094,1
60003200002096,1
60003200002104,1
60003200002112,1
60003200002114,1
60003200002115,1
60003200002116,1
60003200002117,1
60003200002118,1
60003200002128,1
60003200002153,1
60003200002167,1
60003200002169,1
60003200002170,1
60003200002171,1
60003200002173,1
60003200002175,1
60003200002179,1
60003200002183,1
60003200002184,1
60003200002188,1
60003200002189,1
60003200002191,1
60003200002193,1
60003200002194,1
60003200002195,1
60003200002197,1
60003200002198,1
60003200002201,1
60003200002203,1
60003200002207,1
60003200002211,1
60003200002215,1
60003200002217,1
60003200002223,1
60003200002224,1
60003200002227,1
60003200002240,1
60003200002249,1
60003200002264,1
60003200002272,1
60003200002274,1
60003200002276,1
60003200002278,1
60003200002280,1
60003200002284,1
60003200002285,1
60003200002286,1
60003200002288,1
60003200002295,1
60003200002297,1
60003200002301,1
60003200002306,1
60003200002309,1
60003200002312,1
60003200002321,1
60003200002326,1
60003200002327,1
60003200002333,1
60003200002335,1
60003200002337,1
60003200002338,1
60003200002341,1
60003200002342,1
60003200002346,1
60003200002354,1
60003200002355,1
60003200002361,1
60003200002363,1
60003200002366,1
60003200002369,1
60003200002376,1
60003200002378,1
60003200002386,1
60003200002387,1
60003200002397,1
60003200002404,1
60003200002406,1
60003200002414,1
60003200002415,1
60003200002419,1
60003200002431,1
60003200002433,1
60003200002434,1
60003200002436,1
60003200002437,1
60003200002441,1
60003200002442,1
60003200002457,1
60003200002478,1
60003200002479,1
60003200002481,1
60003200002482,1
60003200002484,1
60003200002489,1
60003200002492,1
60003200002494,1
60003200002495,1
60003200002496,1
60003200002497,1
60003200002500,1
60003200002501,1
60003200002502,1
60003200002504,1
60003200002505,1
60003200002512,1
60003200002513,1
60003200002517,1
60003200002518,1
60003200002522,1
60003200002523,1
60003200002528,1
60003200002531,1
60003200002533,1
60003200002534,1
60003200002536,1
60003200002537,1
60003200002540,1
60003200002544,1
60003200002545,1
60003200002546,1
60003200002548,1
60003200002554,1
60003200002562,1
60003200002570,1
60003200002580,1
60003200002582,1
60003200002584,1
60003200002591,1
60003200002594,1
60003200002596,1
60003200002602,1
60003200002612,1
60003200002613,1
60003200002615,1
60003200002618,1
60003200002621,1
60003200002626,1
60003200002629,1
60003200002641,1
60003200002644,1
60003200002649,1
60003200002653,1
60003200002654,1
60003200002655,1
60003200002656,1
60003200002657,1
60003200002661,1
60003200002663,1
60003200002664,1
60003200002667,1
60003200002668,1
60003200002670,1
60003200002671,1
60003200002676,1
60003200002686,1
60003200002687,1
60003200002690,1
60003200002692,1
60003200002694,1
60003200002700,1
60003200002704,1
60003200002713,1
60003200002714,1
60003200002716,1
60003200002720,1
60003200002721,1
60003200002722,1
60003200002724,1
60003200002728,1
60003200002732,1
60003200002734,1
60003200002739,1
60003200002747,1
60003200002749,1
60003200002750,1
60003200002751,1
60003200002753,1
60003200002754,1
60003200002757,1
60003200002760,1
60003200002769,1
60003200002770,1
60003200002774,1
60003200002775,1
60003200002780,1
60003200002782,1
60003200002789,1
60003200002790,1
60003200002792,1
60003200002796,1
60003200002799,1
60003200002803,1
60003200002806,1
60003200002808,1
60003200002809,1
60003200002812,1
60003200002813,1
60003200002816,1
60003200002819,1
60003200002825,1
60003200002827,1
60003200002829,1
60003200002830,1
60003200002833,1
60003200002839,1
60003200002840,1
60003200002842,1
60003200002843,1
60003200002845,1
60003200002847,1
60003200002848,1
60003200002850,1
60003200002855,1
60003200002866,1
60003200002869,1
60003200002870,1
60003200002872,1
60003200002878,1
60003200002882,1
60003200002883,1
60003200002884,1
60003200002885,1
60003200002886,1
60003200002891,1
60003200002895,1
60003200002896,1
60003200002897,1
60003200002898,1
60003200002902,1
60003200002904,1
60003200002905,1
60003200002909,1
60003200002913,1
60003200002914,1
60003200002918,1
60003200002921,1
60003200002924,1
60003200002925,1
60003200002929,1
60003200002938,1
60003200002944,1
60003200002948,1
60003200002954,1
60003200002957,1
60003200002958,1
60003200002959,1
60003200002961,1
60003200002968,1
60003200002969,1
60003200002972,1
60003200002977,1
60003200002979,1
60003200002980,1
60003200002981,1
60003200002984,1
60003200002991,1
60003200002992,1
60003200002993,1
60003200002997,1
60003200003009,1
60003200003013,1
60003200003020,1
60003200003021,1
60003200003022,1
60003200003031,1
60003200003036,1
60003200003039,1
60003200003056,1
60003200003057,1
60003200003060,1
60003200003062,1
60003200003069,1
60003200003070,1
60003200003089,1
60003200003092,1
60003200003095,1
60003200003098,1
60003200003101,1
60003200003106,1
60003200003110,1
60003200003113,1
60003200003114,1
60003200003115,1
60003200003117,1
60003200003118,1
60003200003121,1
60003200003123,1
60003200003124,1
60003200003126,1
60003200003127,1
60003200003128,1
60003200003137,1
60003200003142,1
60003200003145,1
60003200003150,1
60003200003153,1
60003200003158,1
60003200003164,1
60003200003170,1
60003200003174,1
60003200003175,1
60003200003178,1
60003200003183,1
60003200003186,1
60003200003188,1
60003200003200,1
60003200003201,1
60003200003209,1
60003200003214,1
60003200003217,1
60003200003224,1
60003200003232,1
60003200003237,1
60003200003240,1
60003200003245,1
60003200003246,1
60003200003252,1
60003200003255,1
60003200003261,1
60003200003263,1
60003200003266,1
60003200003269,1
60003200003270,1
60003200003275,1
60003200003277,1
60003200003279,1
60003200003280,1
60003200003286,1
60003200003290,1
60003200003295,1
60003200003297,1
60003200003302,1
60003200003304,1
60003200003306,1
60003200003309,1
60003200003322,1
60003200003325,1
60003200003329,1
60003200003334,1
60003200003336,1
60003200003339,1
60003200003344,1
60003200003348,1
60003200003351,1
60003200003357,1
60003200003369,1
60003200003378,1
60003200003383,1
60003200003404,1
60003200003410,1
60003200003415,1
60003200003425,1
60003200003427,1
60003200003430,1
60003200003440,1
60003200003441,1
60003200003442,1
60003200003446,1
60003200003451,1
60003200003452,1
60003200003467,1
60003200003469,1
60003200003473,1
60003200003476,1
60003200003479,1
60003200003481,1
60003200003490,1
60003200003494,1
60003200003495,1
60003200003496,1
60003200003499,1
60003200003506,1
60003200003514,1
60003200003515,1
60003200003519,1
60003200003520,1
60003200003521,1
60003200003525,1
60003200003526,1
60003200003527,1
60003200003528,1
60003200003538,1
60003200003542,1
60003200003543,1
60003200003547,1
60003200003551,1
60003200003555,1
60003200003557,1
60003200003559,1
60003200003564,1
60003200003565,1
60003200003566,1
60003200003567,1
60003200003571,1
60003200003573,1
60003200003576,1
60003200003577,1
60003200003579,1
60003200003580,1
60003200003581,1
60003200003584,1
60003200003585,1
60003200003589,1
60003200003591,1
60003200003593,1
60003200003594,1
60003200003596,1
60003200003597,1
60003200003601,1
60003200003603,1
60003200003608,1
60003200003609,1
60003200003613,1
60003200003615,1
60003200003616,1
60003200003617,1
60003200003618,1
60003200003619,1
60003200003624,1
60003200003626,1
60003200003627,1
60003200003632,1
60003200003633,1
60003200003643,1
60003200003645,1
60003200003656,1
60003200003657,1
60003200003660,1
60003200003661,1
60003200003662,1
60003200003663,1
60003200003664,1
60003200003673,1
60003200003683,1
60003200003684,1
60003200003687,1
60003200003689,1
60003200003691,1
60003200003692,1
60003200003708,1
60003200003711,1
60003200003728,1
60003200003730,1
60003200003734,1
60003200003736,1
60003200003737,1
60003200003739,1
60003200003740,1
60003200003746,1
60003200003748,1
60003200003752,1
60003200003753,1
60003200003755,1
60003200003756,1
60003200003757,1
60003200003764,1
60003200003767,1
60003200003768,1
60003200003773,1
60003200003778,1
60003200003782,1
60003200003783,1
60003200003784,1
60003200003787,1
60003200003792,1
60003200003793,1
60003200003797,1
60003200003799,1
60003200003800,1
60003200003801,1
60003200003803,1
60003200003804,1
60003200003806,1
60003200003809,1
60003200003814,1
60003200003817,1
60003200003826,1
60003200003831,1
60003200003833,1
60003200003836,1
60003200003845,1
60003200003847,1
60003200003848,1
60003200003849,1
60003200003851,1
60003200003854,1
60003200003855,1
60003200003862,1
60003200003867,1
60003200003870,1
60003200003871,1
60003200003879,1
60003200003880,1
60003200003881,1
60003200003882,1
60003200003885,1
60003200003890,1
60003200003894,1
60003200003895,1
60003200003899,1
60003200003900,1
60003200003901,1
60003200003902,1
60003200003905,1
60003200003906,1
60003200003911,1
60003200003916,1
60003200003918,1
60003200003919,1
60003200003920,1
60003200003922,1
60003200003926,1
60003200003928,1
60003200003929,1
60003200003930,1
60003200003931,1
60003200003933,1
60003200003935,1
60003200003937,1
60003200003939,1
60003200003941,1
60003200003944,1
60003200003948,1
60003200003950,1
60003200003955,1
60003200003957,1
60003200003970,1
60003200003974,1
60003200003975,1
60003200003977,1
60003200003989,1
60003200003999,1
60003200004010,1
60003200004014,1
60003200004015,1
60003200004032,1
60003200004034,1
60003200004036,1
60003200004039,1
60003200004040,1
60003200004044,1
60003200004045,1
60003200004047,1
60003200004049,1
60003200004053,1
60003200004055,1
60003200004057,1
60003200004058,1
60003200004061,1
60003200004066,1
60003200004078,1
60003200004081,1
60003200004084,1
60003200004089,1
60003200004090,1
60003200004099,1
60003200004104,1
60003200004110,1
60003200004123,1
60003200004124,1
60003200004129,1
60003200004132,1
60003200004133,1
60003200004137,1
60003200004143,1
60003200004147,1
60003200004150,1
60003200004152,1
60003200004153,1
60003200004154,1
60003200004155,1
60003200004156,1
60003200004159,1
60003200004163,1
60003200004167,1
60003200004170,1
60003200004171,1
60003200004173,1
60003200004176,1
60003200004178,1
60003200004182,1
60003200004183,1
60003200004187,1
60003200004188,1
60003200004189,1
60003200004191,1
60003200004193,1
60003200004198,1
60003200004199,1
60003200004205,1
60003200004210,1
60003200004211,1
60003200004215,1
60003200004229,1
60003200004235,1
60003200004238,1
60003200004239,1
60003200004251,1
60003200004253,1
60003200004255,1
60003200004265,1
60003200004281,1
60003200004285,1
60003200004286,1
60003200004306,1
60003200004319,1
60003200004320,1
60003200004327,1
60003200004330,1
60003200004332,1
60003200004335,1
60003200004337,1
60003200004338,1
60003200004340,1
60003200004345,1
60003200004347,1
60003200004350,1
60003200004351,1
60003200004352,1
60003200004355,1
60003200004359,1
60003200004361,1
60003200004362,1
60003200004363,1
60003200004365,1
60003200004366,1
60003200004368,1
60003200004375,1
60003200004381,1
60003200004382,1
60003200004384,1
60003200004385,1
60003200004388,1
60003200004391,1
60003200004393,1
60003200004400,1
60003200004401,1
60003200004406,1
60003200004410,1
60003200004411,1
60003200004422,1
60003200004423,1
60003200004424,1
60003200004427,1
60003200004431,1
60003200004434,1
60003200004435,1
60003200004436,1
60003200004442,1
60003200004451,1
60003200004455,1
60003200004458,1
60003200004463,1
60003200004464,1
60003200004465,1
60003200004467,1
60003200004472,1
60003200004474,1
60003200004479,1
60003200004481,1
60003200004483,1
60003200004484,1
60003200004493,1
60003200004494,1
60003200004496,1
60003200004497,1
60003200004501,1
60003200004503,1
60003200004504,1
60003200004506,1
60003200004509,1
60003200004516,1
60003200004518,1
60003200004521,1
60003200004522,1
60003200004524,1
60003200004525,1
60003200004528,1
60003200004530,1
60003200004532,1
60003200004533,1
60003200004534,1
60003200004538,1
60003200004539,1
60003200004544,1
60003200004545,1
60003200004547,1
60003200004549,1
60003200004552,1
60003200004553,1
60003200004556,1
60003200004561,1
60003200004567,1
60003200004572,1
60003200004582,1
60003200004583,1
60003200004586,1
60003200004587,1
60003200004590,1
60003200004595,1
60003200004597,1
