NHDPlusID,GL_pass
60003700020855,1
60003700020861,1
60003700020866,1
60003700020872,1
60003700020880,1
60003700020889,1
60003700020891,1
60003700020896,1
60003700020903,1
60003700020910,1
60003700014522,1
60003700014530,1
60003700014534,1
60003700014537,1
60003700014548,1
60003700014551,1
60003700014557,1
60003700014560,1
60003700014561,1
60003700014578,1
60003700014581,1
60003700014594,1
60003700014603,1
60003700014616,1
60003700014618,1
60003700014643,1
60003700014646,1
60003700014654,1
60003700014667,1
60003700014670,1
60003700014679,1
60003700014684,1
60003700014687,1
60003700014697,1
60003700014700,1
60003700014708,1
60003700014718,1
60003700014726,1
60003700014760,1
60003700014767,1
60003700014773,1
60003700014782,1
60003700014786,1
60003700014804,1
60003700014806,1
60003700014823,1
60003700014824,1
60003700014830,1
60003700014834,1
60003700014841,1
60003700014854,1
60003700014855,1
60003700014858,1
60003700014889,1
60003700014893,1
60003700014895,1
60003700014914,1
60003700014919,1
60003700014931,1
60003700014937,1
60003700014951,1
60003700014961,1
60003700014983,1
60003700014989,1
60003700014993,1
60003700015029,1
60003700015036,1
60003700015049,1
60003700015052,1
60003700015071,1
60003700015085,1
60003700015088,1
60003700015089,1
60003700015093,1
60003700015107,1
60003700015117,1
60003700015123,1
60003700015124,1
60003700015128,1
60003700015129,1
60003700015132,1
60003700015142,1
60003700015149,1
60003700015153,1
60003700015155,1
60003700015176,1
60003700015197,1
60003700015202,1
60003700015214,1
60003700015219,1
60003700015244,1
60003700015247,1
60003700015248,1
60003700015273,1
60003700015278,1
60003700015294,1
60003700015302,1
60003700015303,1
60003700015310,1
60003700015315,1
60003700015332,1
60003700015340,1
60003700015343,1
60003700015358,1
60003700015382,1
60003700015406,1
60003700015433,1
60003700015439,1
60003700015442,1
60003700015449,1
60003700015461,1
60003700015480,1
60003700015490,1
60003700015504,1
60003700015525,1
60003700015566,1
60003700015587,1
60003700015592,1
60003700015594,1
60003700015597,1
60003700015599,1
60003700015601,1
60003700015606,1
60003700015627,1
60003700015650,1
60003700015665,1
60003700015669,1
60003700015687,1
60003700015696,1
60003700015698,1
60003700015703,1
60003700015710,1
60003700015712,1
60003700015715,1
60003700015723,1
60003700015732,1
60003700015734,1
60003700015741,1
60003700015746,1
60003700015749,1
60003700015750,1
60003700015753,1
60003700015757,1
60003700015770,1
60003700015771,1
60003700015774,1
60003700015821,1
60003700015823,1
60003700015835,1
60003700015842,1
60003700015843,1
60003700015845,1
60003700015850,1
60003700015866,1
60003700025856,1
60003700015891,1
60003700015898,1
60003700015937,1
60003700015944,1
60003700015957,1
60003700015960,0
60003700015968,1
60003700015972,1
60003700015981,1
60003700015986,1
60003700015990,1
60003700015997,1
60003700016001,1
60003700016010,1
60003700016032,1
60003700016034,1
60003700016050,1
60003700016052,1
60003700016057,1
60003700016063,1
60003700016091,1
60003700016092,1
60003700016105,1
60003700016110,1
60003700016117,1
60003700016123,1
60003700016140,1
60003700016147,1
60003700016151,1
60003700016152,1
60003700016154,1
60003700016170,1
60003700016176,1
60003700016180,1
60003700016181,1
60003700016184,1
60003700016209,1
60003700016217,1
60003700016218,1
60003700016237,1
60003700016255,1
60003700016265,1
60003700016274,1
60003700016276,1
60003700016277,1
60003700016279,1
60003700016287,1
60003700020912,1
60003700020921,1
60003700020930,1
60003700020940,1
60003700020959,1
60003700016292,1
60003700016298,1
60003700016306,1
60003700016326,1
60003700016331,1
60003700016338,1
60003700016339,1
60003700016340,1
60003700016348,1
60003700016376,1
60003700016378,1
60003700016379,1
60003700016383,1
60003700016387,1
60003700016388,1
60003700016393,1
60003700016402,1
60003700016403,1
60003700016404,1
60003700016408,1
60003700016409,1
60003700016411,1
60003700016436,1
60003700016439,1
60003700016451,1
60003700016468,1
60003700016472,1
60003700016478,1
60003700016480,1
60003700016485,1
60003700016493,1
60003700016495,1
60003700016501,1
60003700016510,1
60003700016529,1
60003700016542,1
60003700016544,1
60003700016573,1
60003700016574,1
60003700016578,1
60003700016579,1
60003700016583,1
60003700016585,1
60003700016587,1
60003700016592,1
60003700016593,1
60003700016597,1
60003700016602,0
60003700016616,1
60003700016617,1
60003700016622,1
60003700016625,1
60003700016627,1
60003700016633,1
60003700016640,1
60003700016645,1
60003700016646,1
60003700016651,1
60003700016662,1
60003700016670,1
60003700016697,1
60003700016703,1
60003700016708,1
60003700016711,1
60003700016716,1
60003700016717,1
60003700016728,1
60003700016735,1
60003700016741,1
60003700016749,1
60003700016753,1
60003700016755,1
60003700016783,1
60003700016785,1
60003700016810,1
60003700016818,1
60003700016819,1
60003700016822,1
60003700016825,1
60003700016828,1
60003700016834,1
60003700016835,1
60003700016846,1
60003700016870,1
60003700016874,1
60003700016900,1
60003700016920,1
60003700016937,1
60003700016946,1
60003700016980,1
60003700016990,1
60003700017004,1
60003700017010,1
60003700017011,1
60003700017013,1
60003700017015,1
60003700017017,1
60003700017034,1
